ATCO Code,Stop Type
3800C612600,BCT
3800C612700,BCT
3800C612801,BCT
3800C612802,BCT
3800C612901,BCT
3800C613000,BCT
3800C613100,BCT
3800C613200,BCT
3800C613201,BCT
3800C613300,BCT
3800C613401,BCT
3800C613901,BCT
3800C614202,BCT
3800C614701,BCT
3800C614702,BCT
3800C615102,BCT
3800C615402,BCT
3800C615901,BCT
3800C615902,BCT
3800C616001,BCT
3800C616002,BCT
3800C616301,BCT
3800C616302,BCT
3800C617101,BCT
3800C617601,BCT
3800C617701,BCT
3800C617702,BCT
3800C617801,BCT
3800C617802,BCT
3800C618101,BCT
3800C618102,BCT
3800C618201,BCT
3800C618202,BCT
3800C618801,BCT
3800C619002,BCT
3800C619102,BCT
3800C619801,BCT
3800C620001,BCT
3800C620002,BCT
3800C620101,BCT
3800C620102,BCT
3800C620302,BCT
3800C620501,BCT
3800C620502,BCT
3800C620601,BCT
3800C620602,BCT
3800C620701,BCT
3800C620801,BCT
3800C620802,BCT
3800C620901,BCT
3800C620902,BCT
3800C621001,BCT
3800C621301,BCT
3800C621302,BCT
3800C621401,BCT
3800C621402,BCT
3800C621501,BCT
3800C621502,BCT
3800C621601,BCT
3800C621602,BCT
3800C622101,BCT
3800C622201,BCT
3800C623001,BCT
3800C623202,BCT
3800C623401,BCT
3800C623402,BCT
3800C624501,BCT
3800C624601,BCT
3800C625001,BCT
3800C625101,BCT
3800C625201,BCT
3800C625701,BCT
3800C626001,BCT
3800C626002,BCT
3800C626102,BCT
3800C626400,BCT
3800C626501,BCT
3800C626900,BCT
3800C627000,BCT
3800C627102,BCT
3800C627202,BCT
3800C627400,BCT
3800C627601,BCT
3800C628301,BCT
3800C629302,BCT
3800C630401,BCT
3800C630901,BCT
3800C630902,BCT
3800C631102,BCT
3800C631201,BCT
3800C631202,BCT
3800C631300,BCT
3800C631401,BCT
3800C631501,BCT
3800C631602,BCT
3800C631701,BCT
3800C631702,BCT
3800C631801,BCT
3800C631901,BCT
3800C631902,BCT
3800C632001,BCT
3800C636001,BCT
3800C636501,BCT
3800C636502,BCT
3800C637801,BCT
3800C637802,BCT
3800C637901,BCT
3800C638401,BCT
3800C639002,BCT
3800C639100,BCT
3800C639103,BCT
3800C639301,BCT
3800C639702,BCT
3800C640701,BCT
3800C640802,BCT
3800C641401,BCT
3800C641402,BCT
3800C642002,BCT
3800C642101,BCT
3800C642301,BCT
3800C642901,BCT
3800C644502,BCT
3800C649101,BCT
3800C649102,BCT
3800C650402,BCT
3800C651002,BCT
3800C690101,BCT
3800C690802,BCT
3800C691101,BCT
3800C691301,BCT
3800C691401,BCT
3800C691501,BCT
3800C691502,BCT
3800C691601,BCT
3800C691702,BCT
3800C691802,BCT
3800C692202,BCT
3800C692302,BCT
3800C692501,BCT
3800C692702,BCT
3800C692801,BCT
3800C692802,BCT
3800C692901,BCT
3800C693102,BCT
3800C693201,BCT
3800C693301,BCT
3800C695000,BCT
3800C700000,BCT
3800C700100,BCT
3800C700101,BCT
3800C700200,BCT
3800C700201,BCT
3800C700300,BCT
3800C700500,BCT
3800C700501,BCT
3800C700600,BCT
3800C700601,BCT
3800C700700,BCT
3800C700801,BCT
3800C700900,BCT
3800C700901,BCT
3800C701001,BCT
3800C701201,BCT
3800C701300,BCT
3800C701301,BCT
3800C701400,BCT
3800C701500,BCT
3800C701501,BCT
3800C701600,BCT
3800C701601,BCT
3800C701800,BCT
3800C702001,BCT
3800C702100,BCT
3800C702200,BCT
3800C702201,BCT
3800C702300,BCT
3800C702301,BCT
3800C702400,BCT
3800C702401,BCT
3800C702501,BCT
3800C702601,BCT
3800C702700,BCT
3800C702800,BCT
3800C702801,BCT
3800C703000,BCT
3800C703001,BCT
3800C703100,BCT
3800C703101,BCT
3800C703200,BCT
3800C703400,BCT
3800C703401,BCT
3800C703800,BCT
3800C704000,BCT
3800C704001,BCT
3800C704300,BCT
3800C704400,BCT
3800C704401,BCT
3800C704500,BCT
3800C704501,BCT
3800C704700,BCT
3800C704801,BCT
3800C705001,BCT
3800C705002,BCT
3800C705101,BCT
3800C705200,BCT
3800C705201,BCT
3800C705300,BCT
3800C705301,BCT
3800C705401,BCT
3800C705700,BCT
3800C705800,BCT
3800C705801,BCT
3800C706100,BCT
3800C706200,BCT
3800C706201,BCT
3800C706300,BCT
3800C706500,BCT
3800C706601,BCT
3800C706701,BCT
3800C706801,BCT
3800C706900,BCT
3800C707000,BCT
3800C707001,BCT
3800C707100,BCT
3800C707101,BCT
3800C707300,BCT
3800C707400,BCT
3800C707701,BCT
3800C707800,BCT
3800C707900,BCT
3800C708000,BCT
3800C708001,BCT
3800C708002,BCT
3800C708401,BCT
3800C708402,BCT
3800C708403,BCT
3800C708500,BCT
3800C708601,BCT
3800C708700,BCT
3800C709500,BCT
3800C709501,BCT
3800C709702,BCT
3800C710100,BCT
3800C710400,BCT
3800C710401,BCT
3800C711500,BCT
3800C711801,BCT
3800C711901,BCT
3800C712600,BCT
3800C712801,BCT
3800C712900,BCT
3800C713000,BCT
3800C713100,BCT
3800C713601,BCT
3800C713700,BCT
3800C713701,BCT
3800C713800,BCT
3800C713901,BCT
3800C714200,BCT
3800C714700,BCT
3800C714800,BCT
3800C714900,BCT
3800C714901,BCT
3800C715000,BCT
3800C715200,BCT
3800C715400,BCT
3800C715401,BCT
3800C715500,BCT
3800C715501,BCT
3800C715600,BCT
3800C715901,BCT
3800C716001,BCT
3800C716100,BCT
3800C716101,BCT
3800C716203,BCT
3800C716401,BCT
3800C716500,BCT
3800C716501,BCT
3800C716800,BCT
3800C716801,BCT
3800C716802,BCT
3800C716900,BCT
3800C716901,BCT
3800C717100,BCT
3800C717201,BCT
3800C717300,BCT
3800C717301,BCT
3800C717400,BCT
3800C717401,BCT
3800C717700,BCT
3800C717800,BCT
3800C717900,BCT
3800C717901,BCT
3800C718000,BCT
3800C718100,BCT
3800C718300,BCT
3800C718301,BCT
3800C718400,BCT
3800C718500,BCT
3800C718600,BCT
3800C718800,BCT
3800C718801,BCT
3800C718900,BCT
3800C718901,BCT
3800C719000,BCT
3800C719100,BCT
3800C719200,BCT
3800C719300,BCT
3800C719400,BCT
3800C719401,BCT
3800C719600,BCT
3800C719700,BCT
3800C719800,BCT
3800C719802,BCT
3800C719900,BCT
3800C720000,BCT
3800C720100,BCT
3800C720101,BCT
3800C720200,BCT
3800C720201,BCT
3800C720300,BCT
3800C720400,BCT
3800C720500,BCT
3800C720600,BCT
3800C720800,BCT
3800C721000,BCT
3800C721300,BCT
3800C721301,BCT
3800C721500,BCT
3800C721501,BCT
3800C721600,BCT
3800C721700,BCT
3800C721702,BCT
3800C722200,BCT
3800C723601,BCT
3800C724401,BCT
3800C724502,BCT
3800C725202,BCT
3800C725502,BCT
3800C726801,BCT
3800C726802,BCT
3800C726901,BCT
3800C726902,BCT
3800C727002,BCT
3800C728101,BCT
3800C728501,BCT
3800C728601,BCT
3800C728701,BCT
3800C728702,BCT
3800C728901,BCT
3800C729502,BCT
3800C729701,BCT
3800C729902,BCT
3800C730101,BCT
3800C730301,BCT
3800C730302,BCT
3800C730402,BCT
3800C730501,BCT
3800C730602,BCT
3800C730802,BCT
3800C731801,BCT
3800C732202,BCT
3800C732500,BCT
3800C732701,BCT
3800C733201,BCT
3800C733202,BCT
3800C733601,BCT
3800C733602,BCT
3800C733701,BCT
3800C733702,BCT
3800C734001,BCT
3800C734002,BCT
3800C734402,BCT
3800C734501,BCT
3800C735002,BCT
3800C735101,BCT
3800C735801,BCT
3800C735802,BCT
3800C736101,BCT
3800C736201,BCT
3800C736301,BCT
3800C736602,BCT
3800C736901,BCT
3800C737101,BCT
3800C737102,BCT
3800C737701,BCT
3800C738801,BCT
3800C739401,BCT
3800C739402,BCT
3800C740501,BCT
3800C740601,BCT
3800C740801,BCT
3800C740902,BCT
3800C741201,BCT
3800C741202,BCT
3800C741301,BCT
3800C741302,BCT
3800C741601,BCT
3800C741602,BCT
3800C741701,BCT
3800C741702,BCT
3800C741901,BCT
3800C742001,BCT
3800C742102,BCT
3800C742201,BCT
3800C742501,BCT
3800C742601,BCT
3800C742602,BCT
3800C742701,BCT
3800C743501,BCT
3800C743502,BCT
3800C744701,BCT
3800C744702,BCT
3800C744801,BCT
3800C744802,BCT
3800C745001,BCT
3800C745002,BCT
3800C745102,BCT
3800C745301,BCT
3800C745401,BCT
3800C745501,BCT
3800C745702,BCT
3800C746102,BCT
3800C746301,BCT
3800C746801,BCT
3800C746802,BCT
3800C746901,BCT
3800C747000,BCT
3800C747001,BCT
3800C747201,BCT
3800C747202,BCT
3800C747301,BCT
3800C747402,BCT
3800C747501,BCT
3800C747700,BCT
3800C747902,BCT
3800C748401,BCT
3800C748402,BCT
3800C748701,BCT
3800C748901,BCT
3800C748902,BCT
3800C749001,BCT
3800C749401,BCT
3800C749701,BCT
3800C749702,BCT
3800C749801,BCT
3800C749901,BCT
3800C750002,BCT
3800C750100,BCT
3800C750200,BCT
3800C750301,BCT
3800C750701,BCT
3800C750801,BCT
3800C752300,BCT
3800C752401,BCT
3800C752501,BCT
3800C752601,BCT
3800C753201,BCT
3800C753401,BCT
3800C754701,BCT
3800C754702,BCT
3800C755201,BCT
3800C755401,BCT
3800C755402,BCT
3800C755801,BCT
3800C755802,BCT
3800C756202,BCT
3800C756302,BCT
3800C756402,BCT
3800C756502,BCT
3800C756602,BCT
3800C756702,BCT
3800C757201,BCT
3800C757401,BCT
3800C757501,BCT
3800C757502,BCT
3800C757701,BCT
3800C757801,BCT
3800C757802,BCT
3800C757901,BCT
3800C757902,BCT
3800C758001,BCT
3800C758002,BCT
3800C758101,BCT
3800C758102,BCT
3800C758401,BCT
3800C758402,BCT
3800C758501,BCT
3800C758502,BCT
3800C758701,BCT
3800C758702,BCT
3800C758801,BCT
3800C758802,BCT
3800C760302,BCT
3800C760401,BCT
3800C760402,BCT
3800C760801,BCT
3800C761102,BCT
3800C761201,BCT
3800C761202,BCT
3800C761302,BCT
3800C761502,BCT
3800C790400,BCT
3800C790700,BCT
3800C791101,BCT
3800C791400,BCT
3800C791600,BCT
3800C791700,BCT
3800C791701,BCT
3800C791900,BCT
3800C792000,BCT
3800C792100,BCT
3800C792200,BCT
3800C792300,BCT
3800C792400,BCT
3800C792401,BCT
3800C792600,BCT
3800C792700,BCT
3800C792800,BCT
3800C793100,BCT
3800C793201,BCT
3800C793302,BCT
3800C793401,BCT
3800C793501,BCT
3800C793600,BCT
3800C793602,BCT
3800C793700,BCT
3800C793701,BCT
3800C793702,BCT
3800C793800,BCT
3800C793801,BCT
3800C793902,BCT
3800C794102,BCT
3800C794202,BCT
3800C794402,BCT
3800C794701,BCT
3800C794801,BCT
3800C794901,BCT
3800C795001,BCT
3800C795002,BCT
3800C795102,BCT
3800C795202,BCT
3800C795301,BCT
3800C795601,BCT
3800C795701,BCT
3800C800001,BCT
3800C800100,BCT
3800C800200,BCT
3800C800501,BCT
3800C800701,BCT
3800C800800,BCT
3800C800900,BCT
3800C800901,BCT
3800C801000,BCT
3800C801001,BCT
3800C801100,BCT
3800C801300,BCT
3800C801600,BCT
3800C801800,BCT
3800C801801,BCT
3800C801900,BCT
3800C802000,BCT
3800C802100,BCT
3800C802201,BCT
3800C802300,BCT
3800C802400,BCT
3800C802600,BCT
3800C802601,BCT
3800C802900,BCT
3800C803000,BCT
3800C803001,BCT
3800C803100,BCT
3800C803200,BCT
3800C803201,BCT
3800C803300,BCT
3800C803401,BCT
3800C803501,BCT
3800C803700,BCT
3800C803701,BCT
3800C803900,BCT
3800C803901,BCT
3800C804000,BCT
3800C804001,BCT
3800C804100,BCT
3800C804200,BCT
3800C804300,BCT
3800C804400,BCT
3800C804800,BCT
3800C804900,BCT
3800C805000,BCT
3800C805400,BCT
3800C805401,BCT
3800C805600,BCT
3800C805601,BCT
3800C805701,BCT
3800C805702,BCT
3800C805801,BCT
3800C806000,BCT
3800C806101,BCT
3800C806102,BCT
3800C806200,BCT
3800C806201,BCT
3800C806300,BCT
3800C806501,BCT
3800C806600,BCT
3800C806700,BCT
3800C806800,BCT
3800C807000,BCT
3800C807100,BCT
3800C807200,BCT
3800C807201,BCT
3800C807500,BCT
3800C807600,BCT
3800C807900,BCT
3800C808000,BCT
3800C808001,BCT
3800C808100,BCT
3800C808101,BCT
3800C808200,BCT
3800C808201,BCT
3800C808300,BCT
3800C808301,BCT
3800C808400,BCT
3800C808401,BCT
3800C808501,BCT
3800C808900,BCT
3800C808901,BCT
3800C809000,BCT
3800C809201,BCS
3800C809202,BCS
3800C809203,BCS
3800C809204,BCS
3800C809205,BCS
3800C809301,BCT
3800C809500,BCT
3800C809600,BCT
3800C809700,BCT
3800C809900,BCT
3800C810000,BCT
3800C810001,BCT
3800C810100,BCT
3800C810201,BCT
3800C810401,BCT
3800C810600,BCT
3800C810601,BCT
3800C810700,BCT
3800C810701,BCT
3800C810800,BCT
3800C810801,BCT
3800C811001,BCT
3800C811100,BCT
3800C811200,BCT
3800C811201,BCT
3800C811400,BCT
3800C811500,BCT
3800C811501,BCT
3800C811600,BCT
3800C811601,BCT
3800C811602,BCT
3800C811701,BCT
3800C811800,BCT
3800C811801,BCT
3800C811900,BCT
3800C811901,BCT
3800C812000,BCT
3800C812001,BCT
3800C812100,BCT
3800C812200,BCT
3800C812400,BCT
3800C812401,BCT
3800C812500,BCT
3800C812501,BCT
3800C812600,BCT
3800C812601,BCT
3800C812700,BCT
3800C812800,BCT
3800C812801,BCT
3800C812900,BCT
3800C812901,BCT
3800C813001,BCT
3800C813100,BCT
3800C813200,BCT
3800C813201,BCT
3800C813300,BCT
3800C813500,BCT
3800C813700,BCT
3800C813800,BCT
3800C813900,BCT
3800C813901,BCT
3800C814000,BCT
3800C814101,BCT
3800C814200,BCT
3800C814201,BCT
3800C814300,BCT
3800C814400,BCT
3800C814401,BCT
3800C814600,BCT
3800C814601,BCT
3800C814700,BCT
3800C814701,BCT
3800C815000,BCT
3800C815200,BCT
3800C815300,BCT
3800C815301,BCT
3800C815600,BCT
3800C815701,BCT
3800C815800,BCT
3800C815801,BCT
3800C816000,BCT
3800C816100,BCT
3800C816300,BCT
3800C816301,BCT
3800C816400,BCT
3800C816401,BCT
3800C816500,BCT
3800C816501,BCT
3800C816600,BCT
3800C816601,BCT
3800C816700,BCT
3800C816800,BCT
3800C816900,BCT
3800C816901,BCT
3800C817000,BCT
3800C817101,BCT
3800C817200,BCT
3800C817300,BCT
3800C817301,BCT
3800C817602,BCT
3800C817701,BCT
3800C817702,BCT
3800C817901,BCT
3800C818001,BCT
3800C818101,BCT
3800C818102,BCT
3800C818602,BCT
3800C818801,BCT
3800C818901,BCT
3800C819001,BCT
3800C819301,BCT
3800C819401,BCT
3800C819402,BCT
3800C819501,BCT
3800C819502,BCT
3800C819802,BCT
3800C820300,BCT
3800C820301,BCT
3800C820402,BCT
3800C820502,BCT
3800C820801,BCT
3800C820802,BCT
3800C820901,BCT
3800C820902,BCT
3800C821302,BCT
3800C821502,BCT
3800C821602,BCT
3800C821801,BCT
3800C821901,BCT
3800C821902,BCT
3800C822001,BCT
3800C822401,BCT
3800C822501,BCT
3800C822701,BCT
3800C822902,BCT
3800C823402,BCT
3800C823501,BCT
3800C823502,BCT
3800C823602,BCT
3800C824701,BCT
3800C824801,BCT
3800C824802,BCT
3800C824901,BCT
3800C824902,BCT
3800C825001,BCT
3800C825002,BCT
3800C825101,BCT
3800C825102,BCT
3800C825201,BCT
3800C825202,BCT
3800C825301,BCT
3800C825302,BCT
3800C825401,BCT
3800C825501,BCT
3800C825601,BCT
3800C825602,BCT
3800C825901,BCT
3800C826001,BCT
3800C826002,BCT
3800C826300,BCT
3800C826400,BCT
3800C826500,BCT
3800C826601,BCT
3800C826602,BCT
3800C826701,BCT
3800C826801,BCT
3800C826900,BCT
3800C827101,BCT
3800C827102,BCT
3800C827201,BCT
3800C827202,BCT
3800C827301,BCT
3800C827302,BCT
3800C827402,BCT
3800C827502,BCT
3800C827602,BCT
3800C827700,BCT
3800C827801,BCT
3800C827901,BCT
3800C828001,BCT
3800C828100,BCT
3800C828201,BCT
3800C828202,BCT
3800C828301,BCT
3800C828401,BCT
3800C828402,BCT
3800C828501,BCT
3800C828502,BCT
3800C828600,BCT
3800C828701,BCT
3800C828801,BCT
3800C831201,BCT
3800C831202,BCT
3800C832201,BCT
3800C832202,BCT
3800C836101,BCT
3800C836601,BCT
3800C836701,BCT
3800C836802,BCT
3800C836901,BCT
3800C837001,BCT
3800C837002,BCT
3800C837101,BCT
3800C837601,BCT
3800C837602,BCT
3800C837701,BCT
3800C837702,BCT
3800C837802,BCT
3800C837901,BCT
3800C838601,BCT
3800C838602,BCT
3800C839102,BCT
3800C839302,BCT
3800C839401,BCT
3800C839702,BCT
3800C839801,BCT
3800C841101,BCT
3800C841102,BCT
3800C841401,BCT
3800C842001,BCT
3800C842601,BCT
3800C842701,BCT
3800C845401,BCT
3800C845601,BCT
3800C851201,BCT
3800C852202,BCT
3800C852301,BCT
3800C852302,BCT
3800C852501,BCT
3800C852802,BCT
3800C853001,BCT
3800C854102,BCT
3800C854301,BCT
3800C855202,BCT
3800C856602,BCT
3800C856702,BCT
3800C858602,BCT
3800C858702,BCT
3800C858902,BCT
3800C859601,BCT
3800C859901,BCT
3800C860001,BCT
3800C862101,BCT
3800C863301,BCT
3800C863302,BCT
3800C863400,BCT
3800C890200,BCT
3800C890300,BCT
3800C890501,BCT
3800C890600,BCT
3800C890700,BCT
3800C890701,BCT
3800C890800,BCT
3800C890900,BCT
3800C891000,BCT
3800C891100,BCT
3800C891902,BCT
3800C892301,BCT
3800C892502,BCT
3800C892701,BCT
3800C892702,BCT
3800C892801,BCT
3800C892902,BCT
3800C893100,BCT
3800C893101,BCT
3800C893102,BCT
3800C893103,BCT
3800C893501,BCT
3800C893502,BCT
3800C894101,BCT
3800C894102,BCT
3800C900100,BCT
3800C900101,BCT
3800C900200,BCT
3800C900301,BCT
3800C900700,BCT
3800C900701,BCT
3800C901001,BCT
3800C901501,BCT
3800C902001,BCT
3800C902101,BCT
3800C902102,BCT
3800C902201,BCT
3800C902400,BCT
3800C902402,BCT
3800C902403,BCT
3800C902404,BCT
3800C902405,BCT
3800C902500,BCT
3800C902701,BCT
3800C903200,BCT
3800C903400,BCT
3800C903401,BCT
3800C903502,BCT
3800C903700,BCT
3800C904201,BCT
3800C904400,BCT
3800C904401,BCT
3800C904402,BCT
3800C904403,BCT
3800C904404,BCT
3800C904500,BCT
3800C904600,BCT
3800C904601,BCT
3800C904801,BCT
3800C905400,BCT
3800C905401,BCT
3800C905801,BCT
3800C905802,BCT
3800C905901,BCT
3800C906201,BCT
3800C906202,BCT
3800C906702,BCT
3800C906801,BCT
3800C906802,BCT
3800C906901,BCT
3800C907301,BCT
3800C907601,BCT
3800C907602,BCT
3800C907800,BCT
3800C907801,BCT
3800C907902,BCT
3800C908101,BCT
3800C908201,BCT
3800C908202,BCT
3800C908601,BCT
3800C909001,BCT
3800C909302,BCT
3800C909402,BCT
3800C909801,BCT
3800C909802,BCT
3800C909900,BCT
3800C909903,BCT
3800C910101,BCT
3800C910102,BCT
3800C910201,BCT
3800C910301,BCT
3800C910302,BCT
3800C910401,BCT
3800C910501,BCT
3800C911401,BCT
3800C911402,BCT
3800C911702,BCT
3800C911802,BCT
3800C911901,BCT
3800C911902,BCT
3800C912001,BCT
3800C912002,BCT
3800C912201,BCT
3800C912202,BCT
3800C912301,BCT
3800C912302,BCT
3800C912401,BCT
3800C912402,BCT
3800C912501,BCT
3800C912502,BCT
3800C912801,BCT
3800C912802,BCT
3800C913302,BCT
3800C913402,BCT
3800C913501,BCT
3800C913601,BCT
3800C913701,BCT
3800C913702,BCT
3800C913801,BCT
3800C913802,BCT
3800C913901,BCT
3800C914301,BCT
3800C914500,BCT
3800C915201,BCT
3800C915301,BCT
3800C915302,BCT
3800C915401,BCT
3800C915501,BCT
3800C915601,BCT
3800C915801,BCT
3800C916201,BCT
3800C916402,BCT
3800C916702,BCT
3800C917202,BCT
3800C917601,BCT
3800C917801,BCT
3800C917802,BCT
3800C918101,BCT
3800C918102,BCT
3800C918302,BCT
3800C918401,BCT
3800C918502,BCT
3800C918602,BCT
3800C918701,BCT
3800C918802,BCT
3800C918902,BCT
3800C919101,BCT
3800C919102,BCT
3800C919201,BCT
3800C919301,BCT
3800C919302,BCT
3800C919502,BCT
3800C919901,BCT
3800C920001,BCT
3800C920101,BCT
3800C920201,BCT
3800C920301,BCT
3800C920601,BCT
3800C920602,BCT
3800C920701,BCT
3800C920702,BCT
3800C920801,BCT
3800C920802,BCT
3800C920901,BCT
3800C920902,BCT
3800C921401,BCT
3800C921402,BCT
3800C921501,BCT
3800C921502,BCT
3800C921601,BCT
3800C921602,BCT
3800C921701,BCT
3800C921702,BCT
3800C921801,BCT
3800C921902,BCT
3800C922701,BCT
3800C922702,BCT
3800C922703,BCT
3800C922704,BCT
3800C922901,BCT
3800C922902,BCT
3800C923001,BCT
3800C923102,BCT
3800C923201,BCT
3800C923901,BCT
3800C924001,BCT
3800C924101,BCT
3800C924501,BCT
3800C924601,BCT
3800C924801,BCT
3800C925201,BCT
3800C925601,BCT
3800C925701,BCT
3800C926201,BCT
3800C926202,BCT
3800C926301,BCT
3800C926302,BCT
3800C926401,BCT
3800C926402,BCT
3800C926600,BCT
3800C926801,BCT
3800C927001,BCT
3800C927301,BCT
3800C927302,BCT
3800C927401,BCT
3800C927501,BCT
3800C927601,BCT
3800C927701,BCT
3800C927801,BCT
3800C930101,BCT
3800C930200,BCT
3800C930201,BCT
3800C930301,BCT
3800C930302,BCT
3800C930501,BCT
3800C930502,BCT
3800C930602,BCT
3800C941001,BCT
3800C941002,BCT
3800C990100,BCT
3800CNCK0,RSE
3800CNCK1,RSE
3800CODSALL0,RSE
3800CODSALL1,RSE
3800HDNS0,RSE
3800HDNS1,RSE
3800KIDSGRV0,RSE
3800LCHC0,RSE
3800LCHTTVH0,RSE
3800LCHTTVL0,RSE
3800LNDYW0,RSE
3800LNDYW1,RSE
3800P352501,BCT
3800P352601,BCT
3800P438201,BCT
3800P500001,BCT
3800P500101,BCT
3800P500102,BCT
3800P500201,BCT
3800P500202,BCT
3800P500301,BCT
3800P500302,BCT
3800P500401,BCT
3800P500501,BCT
3800P500502,BCT
3800P500601,BCT
3800P500602,BCT
3800P500701,BCT
3800P500702,BCT
3800P500801,BCT
3800P500802,BCT
3800P500901,BCT
3800P500902,BCT
3800P501001,BCT
3800P501002,BCT
3800P501101,BCT
3800P501102,BCT
3800P501201,BCT
3800P502101,BCT
3800P502102,BCT
3800P700101,BCT
3800P726903,BCT
3800P758201,BCT
3800P758202,BCT
3800P758203,BCT
3800P758204,BCT
3800P758205,BCT
3800P758301,BCT
3800P758302,BCT
3800P758401,BCT
3800P758402,BCT
3800P758501,BCT
3800P758502,BCT
3800P758601,BCT
3800P758602,BCT
3800P793202,BCT
3800PNKRDG0,RSE
3800PNKRDG1,RSE
3800RUGL0,RSE
3800RUGLTWN0,RSE
3800RUGLTWN1,RSE
3800SHNS0,RSE
3800SHNS1,RSE
3800STAFFRD0,RSE
3800STONE0,RSE
3800TMWTHHL0,RSE
3800TMWTHLL0,RSE
3800UTOXETR0,RSE
3800WILNECT0,RSE
3800WILNECT1,RSE
3890ETRURIA0,RSE
3890LNGP0,RSE
3890LNGP1,RSE
3890LNTN0,RSE
3890LNTN1,RSE
3890STOKEOT0,RSE
3890STOKEOT1,RSE
390070266,RSE
390029002,TXR
3900BECCLES0,RSE
3900BNDON0,RSE
3900BNDON1,RSE
3900BRAMPTN0,RSE
3900BSTEDMS0,RSE
3900BSTEDMS1,RSE
3900DARSHAM0,RSE
3900DARSHAM1,RSE
3900DERBYRD0,RSE
3900DERBYRD1,RSE
3900DERBYRD2,RSE
3900ELMSWEL0,RSE
3900FLXSTOW0,RSE
3900HALSWTH1,RSE
3900HALSWTH0,RSE
3900IPSWICH0,RSE
3900LAKNHTH0,RSE
3900LAKNHTH1,RSE
3900LOWSTFT0,RSE
3900MELTON0,RSE
3900NEEDHAM0,RSE
3900NWMKET1,RSE
3900NWMKET0,RSE
3900OULTNBN0,RSE
3900OULTNBN1,RSE
3900OULTNBS1,RSE
3900OULTNBS2,RSE
3900OULTNBS0,RSE
3900SMRLYTN0,RSE
3900SMRLYTN1,RSE
3900STWMRKT1,RSE
3900STWMRKT0,RSE
3900SUDBURY0,RSE
3900SXMNDHM0,RSE
3900SXMNDHM1,RSE
3900THUSTON0,RSE
3900TRIMLEY0,RSE
3900TRIMLEY1,RSE
3900TRIMLEY2,RSE
3900WCKHMMR0,RSE
3900WODBDGE0,RSE
3900WODBDGE1,RSE
3900WSTRFLD0,RSE
3900WSTRFLD1,RSE
3900BDY0,FTD
3900FXF0,FTD
3900FXT0,FTD
3900SHY0,FTD
3900SWO0,FTD
3900WLB0,FTD
390061148,BCT
3900LAKNHTN1,RSE
390059001,TXR
3900BSTEDMSO,RSE
390029003,TXR
390029001,TXR
390029000,TXR
390059005,TXR
390059004,TXR
390060083,RSE
390060026,RSE
390070656,RSE
40004401003C,BCT
40004402127A,BCT
40004402127B,BCT
40004403100T,TXR
40004404051A,BCT
40004404140F,BCT
40004404233A,BCT
40004406012A,BCT
40004407475A,BCT
40004407475B,BCT
40004408937A,BCT
40004411013A,BCT
40004411537A,BCT
40004411973A,BCT
40004412004A,BCT
40004412010A,BCT
40004412029A,BCT
40004412029B,BCT
40004413131A,BCT
40004413160A,BCT
40004413160B,BCT
40004413164A,BCT
40004416001D,BCT
4000ADLESTN1,RSE
4000ASFDMSX0,RSE
4000ASFDMSX1,RSE
4000ASHD0,RSE
4000ASHD1,RSE
4000ASHH0,RSE
4000ASHH1,RSE
4000ASHVALE0,RSE
4000ASHVALE1,RSE
4000BAGSHOT0,RSE
4000BANSTED0,RSE
4000BOOKHAM0,RSE
4000BOOKHAM1,RSE
4000BOXHAWH0,RSE
4000BRKWOOD0,RSE
4000BRKWOOD1,RSE
4000BTCHWTH0,RSE
4000BTCHWTH1,RSE
4000BYFLANH0,RSE
4000CATERHM0,RSE
4000CBHMSDA0,RSE
4000CHLWTH0,RSE
4000CHLWTH1,RSE
4000CHSD0,RSE
4000CHSD1,RSE
4000CHTSEY0,RSE
4000CHTSEY1,RSE
4000CLANDON0,RSE
4000CLANDON1,RSE
4000CLYGATE0,RSE
4000CLYGATE1,RSE
4000CMBLEY0,RSE
4000CMBLEY1,RSE
4000DEPDENE0,RSE
4000DEPDENE1,RSE
4000DORKING0,RSE
4000DORMANS0,RSE
4000DRKGW0,RSE
4000DRKGW1,RSE
4000EARLSWD0,RSE
4000EFNGHMJ0,RSE
4000EFNGHMJ1,RSE
4000EGHAM0,RSE
4000EGHAM1,RSE
4000EPSDNS0,RSE
4000EPSM0,RSE
4000ESHER0,RSE
4000EWELLE0,RSE
4000EWELLE1,RSE
4000EWELW0,RSE
4000EWELW1,RSE
4000FARNHAM0,RSE
4000FARNHAM1,RSE
4000FRIMLEY0,RSE
4000FRNCMB0,RSE
4000FRNCMB1,RSE
4000GDLMING0,RSE
4000GDLMING1,RSE
4000GODSTON0,RSE
4000GOMSHAL0,RSE
4000GOMSHAL1,RSE
4000GUILDFD0,RSE
4000GUILDFD1,RSE
4000HASLEMR0,RSE
4000HCRT0,RSE
4000HERSHAM0,RSE
4000HERSHAM1,RSE
4000HLMW0,RSE
4000HLMW1,RSE
4000HLMW2,RSE
4000HNCHLYW0,RSE
4000HORLEY0,RSE
4000HORLEY1,RSE
4000HRSLEY0,RSE
4000HRSTGRN0,RSE
4000HRSTGRN1,RSE
4000KGWD0,RSE
4000KGWD1,RSE
4000KMPTNPK0,RSE
4000LETHRHD0,RSE
4000LETHRHD1,RSE
4000LINGFLD0,RSE
